text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,label

b'Health v business v lockdown the result is huge increase in profits for investors and the Amazon s of this world',2020-10-24 09:43:02,,en,,,3924,5650,"Graphic, Web, Web Mobile, Hosting, SEO, App Designer, Illustrator, Artist, Musician, Songwriter. Music, Radio, TV and Food Addict",Cardiff,431379842,2011-12-08 06:39:05,False,False,https://designfour.co.uk,68,928,False,,1009,False,Dylan Lewis,,DesignFourTweet,True,C0DEED,http://pbs.twimg.com/profile_images/1064289608983285762/03ZjU-H__normal.jpg,,1319937435929841664,0,False,Twitter for iPhone,False,0,economy

b'Ireland overplayed it s hand you could have helped in the negotiatio',2020-10-24 09:43:03,,en,,,68527,14547,,,1278958688,2013-03-18 22:57:37,False,False,,1,726,False,,1073,True,vazsto,,UKing0,False,C0DEED,http://pbs.twimg.com/profile_images/1212441370100584448/GcxnfvKN_normal.jpg,,1319937438408638464,0,False,Twitter for iPad,False,0,economy

b'New post Health system lacks capacity to institutionalise all positive COVID 19 cases CMO has been published on',2020-10-24 09:43:06,,en,,,5,43822,,jamaica,547097577,2012-04-06 18:32:46,False,False,http://yaadroc.com,1,89,False,,151,True,Yaad Roc,,YaadRoc,False,C0DEED,http://pbs.twimg.com/profile_images/2054118282/yaad_roc_normal.jpg,,1319937451708862464,0,False,yaadroc,False,0,economy

b'How the fuck can these ghoulish cunts put stuff out herewith a straight face These cunts make contortionist lo',2020-10-24 09:43:06,,en,,,82727,61602,"Fucwit

http://instagram.com/simonmattiaccio",,379029145,2011-09-24 07:21:38,False,False,,27,502,False,,1133,False,Fiat Multipla,,smatt1616,True,000000,http://pbs.twimg.com/profile_images/476929291188305920/e3VTPOiS_normal.jpeg,,1319937452115595265,0,False,Twitter for Android,False,0,economy

b'ItsSanctions amp SanctionsMustGo there is no way you can ever justify your country s imposition of',2020-10-24 09:43:06,,en,,,12922,6721,Patriotic Zimbabwean and proud to be one. Son of the soil. Fighter to the end.,"Las Vegas, NV",1154642305183342592,2019-07-26 06:39:12,False,False,,1,2791,False,,2682,True,Zaire Baraka,,BarakaZaire,False,F5F8FA,http://pbs.twimg.com/profile_images/1172592686345404418/N1Lddtx7_normal.jpg,,1319937453298487312,0,False,Twitter for Android,False,0,economy

b'Even if we increase new daily case rate to 100k it will take a year and a half to reach heard immuni',2020-10-24 09:43:09,,en,,,176,2364,Lets be polite and collaborate on problems.,Earth,936562244749545473,2017-12-01 11:46:54,False,False,,1,92,False,,430,True,Dyslexicon,,diclexicon,False,F5F8FA,http://pbs.twimg.com/profile_images/1006564320858329090/R_ojbf0G_normal.jpg,,1319937463205416960,0,False,Twitter Web App,False,0,economy

b'New post 83 more COVID 19 cases recorded has been published on Yaadroc News',2020-10-24 09:43:09,,en,,,5,43823,,jamaica,547097577,2012-04-06 18:32:46,False,False,http://yaadroc.com,1,89,False,,151,True,Yaad Roc,,YaadRoc,False,C0DEED,http://pbs.twimg.com/profile_images/2054118282/yaad_roc_normal.jpg,,1319937464845455360,0,False,yaadroc,False,0,economy

b'But they may say we simply don t have the room or the funds to treat you at the moment g',2020-10-24 09:43:09,,en,,,667,2924,"right leaning atheist who likes to talk.... love football love Spurs... voted Blue... hate racism, homophobia, religion and dislike those that misuse it..","South West, England",1238421798762536961,2020-03-13 11:09:10,False,False,,0,18,False,,180,True,Toves4130,,toves4130,False,F5F8FA,http://pbs.twimg.com/profile_images/1272427303772045314/7dZrVMDp_normal.jpg,,1319937464929292288,0,False,Twitter for iPhone,False,0,economy

b'If you think there s no correlation between illegally destroying oxygen producing living things likely done by THE',2020-10-24 09:43:09,,en,,,1000,16898,"This calls for wisdom: let the one who has understanding calculate the number of the beast, for it is the number of a man, and his number is 666.",,962379579359817728,2018-02-10 17:35:46,False,False,,2,1008,False,,5003,True,Antichrist Analysis,,AntiChristHint,False,F5F8FA,http://pbs.twimg.com/profile_images/962383702767550464/vpr-XRuT_normal.jpg,,1319937464983638018,0,False,Twitter Web App,False,0,economy

b'Exactly Visionary leaders that s what we are looking for',2020-10-24 09:43:12,,en,,,122,240,,United Kingdom,24343205,2009-03-14 07:04:47,False,False,,0,16,False,,93,True,QueenB,,Busmac,False,C0DEED,http://pbs.twimg.com/profile_images/1317563232840749058/hOrrcDb7_normal.jpg,,1319937476388073472,0,False,Twitter for iPhone,False,0,economy

b'The number of Covid 19 patients has doubled at Carcassonne hospital Finding Languedoc Seventeen people with the',2020-10-24 09:43:12,,en,,,8014,127245,Ted & Jemima in #Aude #Languedoc #Occitanie #France. Lots #news #culture #event #info #podcast #job for #Carcassonne #Narbonne #Lezignan #Castelnaudary #Trebes.,"Aude, Languedoc, France",1011288240119304192,2018-06-25 16:41:20,False,False,http://findinglanguedoc.com,2,352,False,,461,False,Finding Languedoc,,FindinLanguedoc,False,000000,http://pbs.twimg.com/profile_images/1319908206676746240/jjV46Mli_normal.jpg,,1319937477533175808,0,False,Microsoft Power Platform,False,0,economy

b'The budget promises jobs but does little for workers in the gig economy The New Daily',2020-10-24 09:43:12,,en,,,10917,29090,Uni educated secret squirrel. Studied enough law to get me into trouble. Always up for a stir. A joke is not trolling but nastiness is.,,1208266519357952001,2019-12-21 06:03:03,False,False,,0,474,False,,1164,True,kadaji2402,,kadaji2402,False,F5F8FA,http://pbs.twimg.com/profile_images/1208267221337690112/vVYNYfXg_normal.jpg,,1319937479022014464,0,False,Twitter for iPhone,False,0,economy

b'When Melinda gate said i see dead bodies across Africa we thought it was covid 19 we gaz restrategize before its late',2020-10-24 09:43:14,,en,,,225,3365,"endeetonebeatz_
|| producer || songwriter || Artist  endeetonebeatz224@gmail.com
08133413555","Lagos, Nigeria",712734723643219973,2016-03-23 20:16:14,False,False,,1,594,False,,2642,True,Endeetonebeatz,,ENDEETONEBEATZ,True,F5F8FA,http://pbs.twimg.com/profile_images/1263576871855443969/SIV9zdb-_normal.jpg,,1319937486341074944,0,False,Twitter for Android,False,0,economy

b'Ardern has handled covid extremely well however Labour has no strength in depth maybe 3 good oper',2020-10-24 09:43:15,,en,,,2337,877,"Ex British Forces, living in NZ since 2007, devoted to my wife, kids and the Baggies","Auckland, New Zealand",3268899595,2015-07-05 07:43:59,False,False,,2,1153,False,,2894,True,kiwi Baggie,,lsilvester111,True,C0DEED,http://pbs.twimg.com/profile_images/1287652481804021763/gbQhHImO_normal.jpg,,1319937489969135622,0,False,Twitter for Android,False,0,economy

b'Yes COVID 19 really is destroying the open office ICYMI',2020-10-24 09:43:16,,en,,,288,296,,,3592731794,2015-09-17 10:06:13,False,False,,0,14,False,,65,True,Ramesh Babu,,rameshbabud5,False,C0DEED,http://pbs.twimg.com/profile_images/1307594269910159361/fb4nPCKJ_normal.jpg,,1319937495421730816,0,False,Dynamic Signal,False,0,economy

b'Stupid lying bitch',2020-10-24 09:43:16,,en,,,1106,4535,,,1099046445762498560,2019-02-22 20:41:06,False,False,,0,1346,False,,2548,True,CheyenneLeluBuck,,LeluBuck,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319937495480569861,0,False,Twitter Web App,False,0,economy

b'New post Trump s Covid 19',2020-10-24 09:43:17,,en,,,6,10278,Humor and Hypocrisy from the World of Politics,USA,16505484,2008-09-29 01:09:03,False,False,http://politicalirony.com,40,454,False,,34,False,Political Irony,,politicalirony,False,005375,http://pbs.twimg.com/profile_images/60913128/sunbeamiron_normal.jpg,,1319937497833623552,0,False,politicalirony.com,False,0,economy

b'ATTN Re Charity Commission rowling amp couldn t make up character o',2020-10-24 09:43:17,,en,,,4288,5433,"Creative, History and Nature Nut | Multidisciplinary: Insights, Strategy, Growth, Design Services and Expertise | Independent Views",Edge of Breakthrough ,306767945,2011-05-28 12:15:53,False,False,http://uk.linkedin.com/in/deanachandler/en,33,338,False,,3420,False,Dean A Chandler,,DeanAChandler,True,352726,http://pbs.twimg.com/profile_images/1229078314935033859/ku3r9Aam_normal.jpg,,1319937497384816642,0,False,Twitter for Android,False,0,economy

b'Many world leaders contract covid19 India even lost its former President PranabMukherjee however till date no ac',2020-10-24 09:43:18,,en,,,13704,5358,"MCIEH, Director, Advocate Guj High Court,  20 yrs in R&D + Freelance Journalist, Political Strategists.Tribunal Lawyer. Environmental Consultant. Nation First!","London, England",422558825,2011-11-27 11:58:56,False,False,http://www.savlilegal.com,6,342,False,,1636,True,Bhavin Purohit,,BhaavinPurohit,True,C0DEED,http://pbs.twimg.com/profile_images/1265670517132005378/THyugPaO_normal.jpg,,1319937502766075907,0,False,Twitter Web App,False,0,economy

b'Sorry True but the clever countries who are more dependent on tourism will make it easier to c',2020-10-24 09:43:19,,en,,,5407,48444,I'm inthezone...are you?,I'm there when u're inthezone,25372667,2009-03-19 20:02:49,False,False,,17,318,False,,406,False,inthezone,,inthezoneuk,False,0099B9,http://pbs.twimg.com/profile_images/477020800344924160/_IEUQD88_normal.jpeg,,1319937507635724288,0,False,Twitter for Android,False,0,economy

b'I think say dem talk say u don get Coronavirus If na this kain Covid 19 u get come carry me out of',2020-10-24 09:43:20,,en,,,984,1452,Quantity surveyor|Cost engineer|Building accountant....Tel: 07036884767,Lagos,1159951321648246790,2019-08-09 22:15:20,False,False,,0,179,False,,399,True,ALONZO,,AlonzoFayehun,False,F5F8FA,http://pbs.twimg.com/profile_images/1290955115172630529/ZT4gxE6r_normal.jpg,,1319937509166665728,0,False,Twitter for Android,False,0,economy

b'We support Thailand to have an equitable inclusive and high income economy The UN in Thailand has particular focu',2020-10-24 09:43:21,,en,,,626,7205,News and information from the Food and Agriculture Organization of the United Nations (@FAO) Regional Office for Asia and the Pacific. Working for #ZeroHunger,FAO Regional Office for Asia a,2446436852,2014-04-16 02:58:03,False,False,http://www.fao.org/asiapacific/en/,79,4495,False,,1684,False,FAO Asia Pacific,,FAOAsiaPacific,True,C0DEED,http://pbs.twimg.com/profile_images/1223044345848160256/T5XOVk6p_normal.jpg,,1319937514799460353,0,False,Twitter Web App,False,0,economy

b'If you think there s no correlation between illegally destroying oxygen producing living things likely done by THE',2020-10-24 09:43:22,,en,,,1000,16899,"This calls for wisdom: let the one who has understanding calculate the number of the beast, for it is the number of a man, and his number is 666.",,962379579359817728,2018-02-10 17:35:46,False,False,,2,1008,False,,5003,True,Antichrist Analysis,,AntiChristHint,False,F5F8FA,http://pbs.twimg.com/profile_images/962383702767550464/vpr-XRuT_normal.jpg,,1319937521229336577,0,False,Twitter Web App,False,0,economy

b'I am in dilemmatic situation after FATF decided to keep PAK in grey list PAK re build its economy brick by brick r',2020-10-24 09:43:23,,en,,,33490,23140,A fashion designer by heart! |A proud Pakistani| #PTI Family| IK's fan @ImranKhanPTI| took part in election campaign at NA131 (G. Elections & By-elections),"Lahore, Pakistan",841296147629166593,2017-03-13 14:33:26,False,False,,5,9422,False,,1183,True,Sana Asif,,Sana_a_l,True,F5F8FA,http://pbs.twimg.com/profile_images/1317506937714593792/UwLXm93d_normal.jpg,,1319937524475846656,0,False,Twitter for Android,False,0,economy

b'Hardwyn is a manufacturer of Shower Hinges For Glass Doors which includes Economy Series Premium Series Stainless',2020-10-24 09:43:24,,en,,,2578,3483,"Hardwyn is Provider of Door Closers, Handles, Floor Springs, Glass Fittings, Kitchen Fittings, Kitchen Accessories etc.",,1414478214,2013-05-09 03:48:22,False,False,http://www.hardwyn.com,12,883,False,,4055,True,Hardwyn India Ltd.,,hardwynindiainc,True,C0DEED,http://pbs.twimg.com/profile_images/1210449793324990466/bCgv-Z-w_normal.jpg,,1319937526597996545,0,False,Twitter Web App,False,0,economy

b'A planned market economy is an economic system in which the government controls and re',2020-10-24 09:43:26,,en,,,749,1141,,,1881503892,2013-09-19 01:51:20,False,False,,0,9,False,,91,True,Mike,,Mike13691369,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319937536924463104,0,False,Twitter Web App,False,0,economy

b'This is a move that will ensure no sector in our economy is left behind every sector is receiving support from the',2020-10-24 09:43:26,,en,,,11551,2985,"love, soul, beautiful",Kenya,3301825630,2015-05-28 14:13:39,False,False,,1,4054,False,,4423,True,Marcy,,marcymontezz,False,C0DEED,http://pbs.twimg.com/profile_images/1304463612707299328/SyPq0G6G_normal.jpg,,1319937537885016065,0,False,Twitter for Android,False,0,economy

b'Fadnavis tests Covid 19 positive under treatment Fadnavis Office Devendrafadnavis GetWellSoon',2020-10-24 09:43:27,,en,,,180,12471,"Jhalak Events module provides Event Promotions and Ticketing platform for Event Managers,
Entertainment Portal Which covers Movie news and Indian Movie Tickets.",,3736370833,2015-09-30 11:31:10,False,False,http://jhalak.com,0,193,False,,812,False,Jhalak.com,,JhalakPortal,False,000000,http://pbs.twimg.com/profile_images/865858456812527616/ZbMFR4C6_normal.jpg,,1319937539390623744,0,False,Twitter Web App,False,0,economy

b'Former Maharashtra chief minister and BJP leader Devendra Fadnavis tests positive for COVID 19 Fadnavis',2020-10-24 09:43:28,,en,,,469,74861,India's largest compact newspaper.,"Mumbai, India",990761677,2012-12-05 11:37:45,True,False,https://mumbaimirror.indiatimes.com,434,392332,False,,234,False,Mumbai Mirror,,MumbaiMirror,True,D8261C,http://pbs.twimg.com/profile_images/602018423887953920/JxUnVH5l_normal.jpg,,1319937542704091137,0,False,TweetDeck,False,0,economy

b'To the ToryScum whining in the letter that you re receiving increased abuse because you were called names have yo',2020-10-24 09:43:28,,en,,,17577,22298,Writer: @thedigitalfix @TheSixthAxis * #CatBoyParty in #FFXIV * Opinionated queer idiot: @QueersAtPlay * Engaged to a dumbass * Avatar: @Chanacabra * He/him,reuben@reuthegamer.com,704708118,2012-07-19 09:13:24,False,False,http://reuthegamer.com,22,661,False,,682,False,Reuby Roo on Zombie Island,,reuthegamer,True,FFFFFF,http://pbs.twimg.com/profile_images/1298992208633200649/d-DACRnw_normal.jpg,,1319937542758846464,0,False,Twitter Web App,False,0,economy

b'Carney Joe Biden s Energy Plan Would Eviscerate Wisconsin Sand Miners via',2020-10-24 09:43:28,,en,,,17697,158834,"#Florida #RedNationRising Account. Grassroots organization for Education, Constitution and Civics.",Sunshine State,2975906151,2015-01-13 06:21:29,False,False,,129,17024,False,,16109,True,RNR Florida,,RNRFlorida,True,C0DEED,http://pbs.twimg.com/profile_images/562717638791401472/HQX5Zhuf_normal.jpeg,,1319937542997696514,0,False,Twitter Web App,False,0,economy

b'Every effort should have been put into adopting a zero covid approach wh',2020-10-24 09:43:29,,en,,,339,152,Find the Others,Europe,1315747167559135232,2020-10-12 20:12:42,False,False,,0,5,False,,37,True,Adam S.,,godsownrube,False,F5F8FA,http://pbs.twimg.com/profile_images/1316062205138407424/FFh0Ka0O_normal.jpg,,1319937547326324736,0,False,Twitter Web App,False,0,economy

b'US Coronavirus Daily Covid 19 cases will hit six digits soon expert warns as US reports one day high of more tha',2020-10-24 09:43:31,,en,,,2,25137,,,487968444,2012-02-09 23:01:50,False,False,http://www.wtpro.org/,6,318,False,,2451,True,AMD,,Majeedahmed47,False,C0DEED,http://pbs.twimg.com/profile_images/1027998316452294657/GjmzOc9u_normal.jpg,,1319937557543747585,0,False,WordPress.com,False,0,economy

b'What Is Recession And How Can It Impact The Economy SokoWeekend Courtesy',2020-10-24 09:43:32,,en,,,44,1443,The Official Twitter account for #SokoNews,,1277550339806371841,2020-06-29 10:32:18,False,False,,1,237,False,,398,True,SOKO NEWS,,SokoNewsKe_,False,F5F8FA,http://pbs.twimg.com/profile_images/1277550556140179456/Y-pBfC2p_normal.jpg,,1319937559800221696,0,False,Twitter for Android,False,0,economy

b'5G amp AI will affect the housing market every where which will affect the global economy at an unprecedented scale',2020-10-24 09:43:33,,en,,,0,263693,CEO. HALKAR Technologies. Building World's First AI Platform Economy. Ahead of the S-Curve. Imagination makes us Infinite. Article Tweets not Opinion always,Thinkstan,30701862,2009-04-12 19:11:06,False,False,http://www.halkar.com,10,392,False,,245,True,Shehzad Younis,,shehzadyounis,False,C0DEED,http://pbs.twimg.com/profile_images/656874485224747008/4z0h4wQy_normal.jpg,,1319937563688423424,0,False,Twitter for Android,False,0,economy

b'Antibodies against coronavirus detectable up to seven months post Covid 19 onset says study India News',2020-10-24 09:43:34,,en,,,23,3077,"#Gyanijosh  
#Technical      #Technology
#5G   #India   #World
#News   #TechNews   #Sports",India,875904617602789384,2017-06-17 02:35:09,False,False,https://Gyanijosh.com,0,51,False,,77,True,Gyanijosh,,iAmEmtiaz,False,F5F8FA,http://pbs.twimg.com/profile_images/1312684663052267521/AV-aJwnJ_normal.jpg,,1319937568096616449,0,False,WordPress.com,False,0,economy

b'Ex Maharashtra CM and BJP leader Devendra Fadnavis tests positive for Covid 19',2020-10-24 09:43:34,,en,,,0,3243,"Founded in 1987,Approaching 31 years in business, Daily Press Sangharsh is a well-known and respected name in  India with an increasingly recognizable media br","Mumbai, India",607555641,2012-06-13 19:17:19,False,False,http://www.presssangharsh.com,0,33,False,,7,True,Daily press sangharsh�,,presssangharsh,False,C0DEED,http://pbs.twimg.com/profile_images/955001049441492992/BfXtoWYJ_normal.jpg,,1319937568629194752,0,False,IFTTT,False,0,economy

b'Americans don t believe the hype Europe amp the EU has COVID 19 under control It did for a short time after hav',2020-10-24 09:43:34,,en,,,124054,29557,"Husband, Uncle, Brother, Son, Musician, Jazz & Food Enthusiast. Interest in Cultural Studies, Sociology, & Decolonization. Goan, Portuguese, European.",Portugal,35748406,2009-04-27 14:04:28,False,False,https://weimprovise.com,99,1026,False,,4640,False,Joel Rodrigues,,jdrodrigues,True,131516,http://pbs.twimg.com/profile_images/864488130816102400/cPGHEefi_normal.jpg,,1319937569703034880,0,False,TweetDeck,False,0,economy

b'New post Q amp A on COVID 19 and mental health askWHO with WHO s Aiysha Malik has been published on BuzzyBuz',2020-10-24 09:43:34,,en,,,0,86239,,,906225484861767680,2017-09-08 18:39:27,False,False,https://buzzybuzz.info/,4,341,False,,0,False,Buzzybuzz,,Buzzybuzz3,False,000000,http://pbs.twimg.com/profile_images/906228518052352000/KtqyuQkn_normal.jpg,,1319937570739048448,0,False,buzybuzz3,False,0,economy

b'All these covid 19 palliative discovered in warehouses hidden',2020-10-24 09:43:35,,en,,,4160,57232,International Politics,,839569466388320256,2017-03-08 20:12:14,False,False,,0,3186,False,,587,True,Okikeamaka1,,GabrielChukwue6,False,F5F8FA,http://pbs.twimg.com/profile_images/1298361590576754688/w3HkLyif_normal.jpg,,1319937571993116678,0,False,Twitter for Android,False,0,economy

b'gen THE SMILER TBH I still don t get the rule about banning Covid 19 discu',2020-10-24 09:43:35,,en,,,15612,3807,13 | Cast Member On @DiscovNetwork | Theme Park Enthusiast | 47 Credits | Fortnite Account: @Evolution_FNBR | YT Linked Below,"England, UK",1270268498468577280,2020-06-09 08:16:32,False,False,https://www.youtube.com/channel/UC6PHOIWRYakYcQu6JZPAquw,1,194,False,,209,True,Theme Park Insanity,,TPI_YT,False,F5F8FA,http://pbs.twimg.com/profile_images/1299671011273695236/KvZ7oEDs_normal.jpg,,1319937572991270914,0,False,Twitter Web App,False,0,economy

b'Where are your priorities Ma am Ms FM our economy is in the doldrums I believe it s your duty to focus',2020-10-24 09:43:36,,en,,,327,871,Loves to debate and exchange info and learning about new ideas. Enjoys travel and reaches out to people. Responds only.,India,1294620757402611713,2020-08-15 13:03:53,False,False,,0,35,False,,355,True,Tyrone D�Brass,,TyroneDBrass1,False,F5F8FA,http://pbs.twimg.com/profile_images/1301772616840085504/84WpulPR_normal.jpg,,1319937577097412609,0,False,Twitter for iPhone,False,0,economy

b'One of the most interesting things about running a campaign is the exposure to an entire shadow para',2020-10-24 09:43:36,,en,,,2180,4508,Critical Designer speculating on #time #search / MA RCA / Somerset House Studios 2017-20 / https://t.co/hJah0COmi8 / https://t.co/7BXUEePWUm / https://t.co/ghXbVMevcB / Circa Lunar,"Somerset House Studios, London",16155189,2008-09-06 09:12:12,False,False,http://www.ted-hunt.com,75,1604,False,,697,False,Ted Hunt,,_ted_hunt,True,FFFFFF,http://pbs.twimg.com/profile_images/1314135534437048320/SHDaSIGy_normal.jpg,,1319937578582315009,0,False,Twitter for iPhone,False,0,economy

b'COVID 19 ESSENTIAL',2020-10-24 09:43:36,,en,,,0,6,"(http://M.Sc in Geography, M.Ed)
(Ramakrishna Mission Sikshanamandira) 
(University Of Calcutta).",,1288365446534594560,2020-07-29 06:48:24,False,False,,0,0,False,,202,True,ARNOB MONDAL,,ArnobMo52385158,False,F5F8FA,http://pbs.twimg.com/profile_images/1288370414691823617/rSxMCoEh_normal.jpg,,1319937578536103936,0,False,Twitter for Android,False,0,economy

b'The third party COVID 19',2020-10-24 09:43:38,,en,,,0,21301,question everything,your mind,1266009291527532545,2020-05-28 14:12:15,False,False,,0,11,False,,132,True,questions,,r___anon,False,F5F8FA,http://pbs.twimg.com/profile_images/1266010292703637504/wSY7lBRZ_normal.jpg,,1319937587017093122,0,False,"Cheap Bots, Done Quick!",False,0,economy

b'Everywhere you look the right would effectively have people commit suicide',2020-10-24 09:43:40,,en,,,63027,26346,"Trying not to be paunchy, or excessively raunchy.","Toronto, Canada",16497659,2008-09-28 12:36:24,False,False,http://johnmeadowsphotography.com,89,1671,False,,1913,False,JohnMeadows,,JohnMeadows,True,C6E2EE,http://pbs.twimg.com/profile_images/1257556729/jm_normal.jpg,,1319937595686768641,0,False,Twitter for iPhone,False,0,economy

b'More search in other states',2020-10-24 09:43:42,,en,,,268,345,"Engineer, M/D Gowaye Nig Ltd ( Engineers,Construction Contractors,Procurement, and Importer), gowayenigltd@gmail.com",Nigeria,176465675,2010-08-09 16:24:35,False,False,http://www.yahoo.com,0,273,False,,1414,True,GODWIN UWAYE,,godwinuwaye,False,C0DEED,http://pbs.twimg.com/profile_images/1136181123233570821/2FRlWa7T_normal.jpg,,1319937601609076736,0,False,Twitter for Android,False,0,economy

b'The COVID 19 pandemic leaves Mexico s indigenous children struggling to learn without access to internet or TV in',2020-10-24 09:43:43,,en,,,114775,228104,We are a member of the coalition of small island and low-lying coastal countries that share similar development challenges and concerns,Jamaica- Trinidad &Tobago,727316106843574272,2016-05-03 01:57:27,False,False,,146,2882,False,,3698,True,Caribbean disaster,,BagalueSunab,False,F5F8FA,http://pbs.twimg.com/profile_images/1159242812631785475/jNAJa5L4_normal.jpg,,1319937606222741505,0,False,Twitter Web App,False,0,economy

b'More European countries introduce overnight curfews and restrictions imposed across Europe as COVID 19 cases contin',2020-10-24 09:43:43,,en,,,360,106699,"Guy interested in gay news, human-rights, equality, developments, actions, matters.....",Amsterdam,8083542,2007-08-09 16:13:08,False,False,http://about.me/masteradrian,116,1199,False,,2112,False,masteradrian,,masteradrian,False,0099B9,http://pbs.twimg.com/profile_images/3211355797/34c226fcfc1c5b99faba725ed1e435ab_normal.png,,1319937608831672321,0,False,Twitter Web App,False,0,economy

b'How Small Business can help revive economy Direct Delivery Amazon MasksSaveLives',2020-10-24 09:43:44,,en,,,28,492,Helping professionals & entrepreneurs grow and succeed! #Business #Coach #India,"New Delhi, India",82289022,2009-10-14 06:00:54,False,False,http://www.BizVidya.Net,5,346,False,,617,True,Growth Fundamentals,,growthfunda,True,C0DEED,http://pbs.twimg.com/profile_images/774908063/Businessman_with_giant_paper_aeroplane_normal.jpg,,1319937609611702274,0,False,Twitter Web App,False,0,economy

b'The new normal in which Boris J dictates h',2020-10-24 09:43:44,,en,,,144,60675,"Data Scientist. Welsh parents, studied in Scotland for years. The UK government's response to coronavirus has been the biggest overreaction in British history.",Oxford,1269773684518146052,2020-06-07 23:30:22,False,False,,10,1622,False,,672,True,Jeremy Hume,,jeremy_hume,False,F5F8FA,http://pbs.twimg.com/profile_images/1299987007750504450/GlSiVKSP_normal.jpg,,1319937613235617793,0,False,Twitter Web App,False,0,economy

b'Happening live now at Osogbo This is stealing not a protest',2020-10-24 09:43:44,,en,,,283,857,A public administrator and analyst.. hoping to bring a better change to Nigeria someday,Nigeria,714041285338865664,2016-03-27 10:48:03,False,False,,0,169,False,,283,True,TosinAlabi Adeeyo,,alabitosineyo,False,F5F8FA,http://pbs.twimg.com/profile_images/1043441477391663104/jgNAjZmt_normal.jpg,,1319937613021720576,0,False,Twitter for Android,False,0,economy

b'Petition Hold a public inquiry into Government contracts granted during Covid 19',2020-10-24 09:43:45,,en,,,1583,234,Finding a voice,United Kingdom,375311015,2011-09-17 22:11:43,False,False,,0,19,False,,92,True,Edward Stratford,,edsmerdon,True,C0DEED,http://pbs.twimg.com/profile_images/2548504640/gn9eX846_normal,,1319937614544310273,0,False,Twitter Web App,False,0,economy

b'baby When Melinda gate said i see dead bodies across Africa especially Nigeria we thought it was covid 19',2020-10-24 09:43:45,,en,,,225,3366,"endeetonebeatz_
|| producer || songwriter || Artist  endeetonebeatz224@gmail.com
08133413555","Lagos, Nigeria",712734723643219973,2016-03-23 20:16:14,False,False,,1,594,False,,2642,True,Endeetonebeatz,,ENDEETONEBEATZ,True,F5F8FA,http://pbs.twimg.com/profile_images/1263576871855443969/SIV9zdb-_normal.jpg,,1319937614565310471,0,False,Twitter for Android,False,0,economy

b'What Is Recession And How Can It Impact The Economy SokoWeekend',2020-10-24 09:43:48,,en,,,44,1444,The Official Twitter account for #SokoNews,,1277550339806371841,2020-06-29 10:32:18,False,False,,1,237,False,,398,True,SOKO NEWS,,SokoNewsKe_,False,F5F8FA,http://pbs.twimg.com/profile_images/1277550556140179456/Y-pBfC2p_normal.jpg,,1319937626976256001,0,False,Twitter for Android,False,0,economy

b'S E You are aware that Public Health England downgraded COVID 19 on 19th March 2020 as it is not a High Conseque',2020-10-24 09:43:49,,en,,,17161,26660,"BSc Chemistry, MSc Science and Technology Policy, Systems Engineer, Consultant, Researcher.
I do not consent to this COVID Human Social Re-engineering Project.","Brighton, UK.",404398672,2011-11-03 21:34:18,False,False,,18,2895,False,,4999,False,Alison Wright,,alisonmawright,False,241430,http://pbs.twimg.com/profile_images/1010504781708910592/5UnhMrbu_normal.jpg,,1319937634525958144,0,False,Twitter Web App,False,0,economy

b'Ladies and gents I give you your green economy Looks blacker than oil',2020-10-24 09:43:50,,en,,,23118,29009,"Ecopsychologist, Climate Alarmist, Lover of Tide Pods. Pronouns peoplekind/you people. Speaks moistly.",,1098253456639328262,2019-02-20 16:10:03,False,False,,29,8528,False,,9282,True,Botalia,,Natalia01Mateo,False,F5F8FA,http://pbs.twimg.com/profile_images/1249856898100232197/5vZ513_s_normal.jpg,,1319937637982081024,0,False,Twitter Web App,False,0,economy

b'Anti lockdown protesters smash police cars in Naples after new Covid 19 restrictions announced VIDEOS',2020-10-24 09:43:51,,en,,,1835,1509,ANTI LOVKDOWN! NO to Tyranny! No to the new normal... Good over Evil! CHEMTRAILS #liveinthelight #TRUSTINGTHEPLAN #WWG1WGA.,Uk/Spain,1259394858034302977,2020-05-10 08:08:39,False,False,,0,349,False,,754,True,ANTI-LOCKDOWN Logan,,LLogan80,False,F5F8FA,http://pbs.twimg.com/profile_images/1317216886527037443/web4_Itg_normal.jpg,,1319937641144586240,0,False,Twitter for iPhone,False,0,economy

