text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,label
b'Present Covid 19 hit French economy s revival by one million new jobs amp strengthen of banking amp finances institutio',2020-10-24 09:51:48,,en,,,642,1070,"Businessman, Independent Economic thinker, Out of the box solutions for economic and social issues. 
https://youtu.be/-FChpWMZ6AU","Mumbai, India",3657716178,2015-09-23 08:43:45,False,False,http://gopalmaheshwariviews.blogspot.com,0,33,False,,23,True,Gopal Maheshwari,,gopalmaheshwa13,True,C0DEED,http://pbs.twimg.com/profile_images/1311958141106446336/5Bw_cOzE_normal.jpg,,1319939639541575680,0,False,Twitter for Android,False,0,quarantine
b'Yes The same palliatives they told us they had shared',2020-10-24 09:51:48,,en,,,11742,16790,"There are more things, Lucilius, that frighten us than injure us, and we suffer more in imagination than in reality - Seneca || Associate @dadabenblog",Somewhere over the rainbow,1067054991989460992,2018-11-26 13:58:29,False,False,https://medium.com/@orahachionubedo,2,546,False,,592,True,20-10-20🚩,,senor_hachi,True,F5F8FA,http://pbs.twimg.com/profile_images/1314831793321844736/gEKB6GBd_normal.jpg,,1319939641102000129,0,False,Twitter Web App,False,0,quarantine
b'Quarantine curfew will be imposed in Gothatuwa amp Mulleriyawa Police areas from 7 pm today until further notice Army Commander COVID19SL',2020-10-24 09:51:51,,en,,,34,3827,,,851292800712880130,2017-04-10 04:36:34,False,False,http://www.ceylonnews.lk,2,178,False,,256,False,Ceylon News,,Ceylonnewslk,False,000000,http://pbs.twimg.com/profile_images/978637806556807168/1MSUU9QS_normal.jpg,,1319939654234222592,0,False,Twitter for iPhone,False,0,quarantine
b'I have always looked at you with different eye and mindset thinking you different from the rest B',2020-10-24 09:51:51,,en,,,50,107,God’s plan you could bet ya money💰on that .......👻: @dy_vickjr IG:@dy_snr,"Edo, Nigeria",1097770611563220992,2019-02-19 08:11:24,False,False,https://m.facebook.com/dy.hez.king,0,2,False,,71,True,DY_SNR,,snr_dy,False,F5F8FA,http://pbs.twimg.com/profile_images/1253821647179730944/ntVcj83u_normal.jpg,,1319939655702372352,0,False,Twitter for iPhone,False,0,quarantine
b'This is so wrong I really don t approve',2020-10-24 09:51:52,,en,,,685,1930,IGBO BOY.....Die hard Manchester United  lover 🔴⚫️⚪️....Certified geologist......,"Imo state ,owerri",970980615536431104,2018-03-06 11:13:13,False,False,http://Starcre8.com,0,559,False,,1530,True,END SARZ NOW 🔥🔫,,chiddyebere__,True,F5F8FA,http://pbs.twimg.com/profile_images/1318684969967980549/Ayg12Fzv_normal.jpg,,1319939657539440640,0,False,Twitter for Android,False,0,quarantine
b'free delivery fa',2020-10-24 09:51:54,,en,,,9157,4992,ENGR||MNMS||MNSE||🕋,"Kaduna, Nigeria",782102096015454208,2016-10-01 06:17:25,False,False,,0,1087,False,,1110,True,ENGR MKS,,Mksmaimai,True,F5F8FA,http://pbs.twimg.com/profile_images/1242542415157829634/DgpPWmzZ_normal.jpg,,1319939666947297280,0,False,Twitter for iPhone,False,0,quarantine
b'Like I said I wanted this to be a quarantine project Turns out I finished the game before that 2 months ago in fa',2020-10-24 09:51:54,,en,,,2179,1611,"Deutsch | 26 | NB | bi-sexual ||

Tech support | I love Touhou and trashy fanfiction | Currently working on a Project ||

Header by @numenoko |
PFP by @Grypwolf",Deutschland,958970764572676096,2018-02-01 07:50:21,False,False,,0,35,False,,240,False,Finya,,IroneaterFinya,False,000000,http://pbs.twimg.com/profile_images/1287062739001712640/6SL2f7cI_normal.jpg,,1319939667106684928,0,False,Twitter Web App,False,0,quarantine
b'Petition Reintroduce quarantine exemption for returning or travelling healthcare workers',2020-10-24 09:51:56,,en,,,2139,456,Physical Health Lead - Former Recovery/ICU/Respiratory Specialist Nurse - *All views are my own*,"England, United Kingdom",1311863329,2013-03-28 22:13:41,False,False,,0,130,False,,303,True,Catia Woolf,,medeiros_catia,True,C0DEED,http://pbs.twimg.com/profile_images/1290237684590444545/H3hUB8q1_normal.jpg,,1319939673825959936,0,False,Twitter for iPhone,False,0,quarantine
b'No No No This is not smart Rally size should be that of an auditorium venue should be open Di',2020-10-24 09:51:59,,en,"Place(_api=None, id='7929cea6bd5b32bd', url='https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', place_type='city', name='Mumbai', full_name='Mumbai, India', country_code='IN', country='India', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[72.74484, 18.845343], [72.74484, 19.502937], [73.003648, 19.502937], [73.003648, 18.845343]]]), attributes={})",,73479,69907,"http://mars.mstdn.social 

Music Festi-Walla !, Music Artist Manager, Wildlife Enthusiast, Tech Toy Lover, Foodie, Gooner, Sport Fan, Music Nostalgia....","mumbai, india",22343978,2009-03-01 08:40:44,False,False,,37,2785,False,,4420,False,Mars ✋,,mazherr,True,352726,http://pbs.twimg.com/profile_images/1227564533058822144/T0j-9oy9_normal.jpg,,1319939685666279424,0,False,Twitter for Android,False,0,quarantine
b'Aftermath of covid 19 palliatives looting in Benin She was reportedly hit by a bullet',2020-10-24 09:51:59,,en,,,36379,13900,Foremost #BBNaija and #UltimateLoveNg influencer,"Lagos, Nigeria",1253668664374509568,2020-04-24 12:54:49,False,False,https://www.youtube.com/c/OlokedeOlawale,2,17043,False,,174,True,Soro Soke #EndSARS,,metronaija,False,F5F8FA,http://pbs.twimg.com/profile_images/1319728082320826374/KSmUyNNI_normal.jpg,,1319939686563983360,0,False,Twitter for Android,False,0,quarantine
b'Here we go Let s prepare ourselves for all the BS in the lead up to the election',2020-10-24 09:51:59,,en,,,10481,4924,"Lone Wonderer, fighting the good fight ❤️","Western Australia, Australia",1461328778,2013-05-27 05:26:17,False,False,,10,2533,False,,784,False,SuzyQ 🇦🇺,,TheLoneWitch,False,642D8B,http://pbs.twimg.com/profile_images/1257881844185329670/mbhpn9QC_normal.jpg,,1319939686807134208,0,False,Twitter for Android,False,0,quarantine
b'U kidding',2020-10-24 09:51:59,,en,,,2869,3964,aust gov fucked my life,My mind is in Sydney 💔,1293246321890074636,2020-08-11 18:02:14,False,False,https://www.worldometers.info,1,269,False,,710,True,let me see my loved one,,lucilcka,False,F5F8FA,http://pbs.twimg.com/profile_images/1314879239179710470/3RENsY_x_normal.jpg,,1319939686962499584,0,False,Twitter for iPhone,False,0,quarantine
b'Lagos state even started showing pictures',2020-10-24 09:52:00,,en,,,183721,247381,"🏴‍☠️| 🇬🇭 | 🇹🇬 | 🏴󠁧󠁢󠁥󠁮󠁧󠁿 | 🛸| ""Retired Investor” according to the American Embassy.",Will relocate for @Googlefiber,5404442,2007-04-22 15:47:43,True,False,,869,129259,False,,7732,False,Osaretin Victor Asemota,,asemota,True,9AE4E8,http://pbs.twimg.com/profile_images/1318682718742499329/fA3t0IIp_normal.jpg,,1319939690242461698,0,False,Twitter for iPad,False,0,quarantine
b'Next club to be benefitting from a LTA funded gate access system to support accessible play and play particu',2020-10-24 09:52:01,,en,,,2905,6880,Head of Participation @Tenniswales | Community Sport | Local Gov | UEFA B Coach | Dad x3 | Husband | Holteender in the Sky #AVFC,"Mynwent y Crynwyr, Cymru",2229955807,2013-12-04 13:51:04,False,False,,29,1610,False,,408,False,Jamie Clewer,,JamieClewer,True,022330,http://pbs.twimg.com/profile_images/1274821397081214976/pKdmXrbD_normal.jpg,,1319939695342768130,0,False,Twitter for Android,False,0,quarantine
b'Global Covid 19 cases cross 42mn mark Johns Hopkins',2020-10-24 09:52:02,,en,,,251,62658,"#samajweekly a leading Punjabi & English Newspaper in the United Kingdom, having the largest circulation and distribution network across United Kingdom (UK)","Birmingham, England",1933607996,2013-10-04 08:47:17,False,False,http://www.samajweekly.com,22,5081,False,,3776,False,#samajweekly,,samajweekly,True,000000,http://pbs.twimg.com/profile_images/664130652829327360/s9SwrDk8_normal.png,,1319939699125833728,0,False,Twitter Web App,False,0,quarantine
b'Same to you COVID 19 is not the flu',2020-10-24 09:52:02,,en,,,37557,14663,learning how to use # astronomy oceanography physics science ethics education democracy philosophy. Sea Angel pteropods - Alexander Semenov https://ocean.si.edu,Melbourne Australia,569720552,2012-05-03 05:53:49,False,False,,4,242,False,,608,True,Dianne Williams,,100Dianne,False,C0DEED,http://pbs.twimg.com/profile_images/1285854364658094080/R15Deg0C_normal.jpg,,1319939699809505281,0,False,Twitter for iPhone,False,0,quarantine
b'Pathetic lots these politicians Lmao',2020-10-24 09:52:02,,en,,,10382,7722,Your irresponsible rich friend.,,1070853254324588544,2018-12-07 01:31:26,False,False,,0,989,False,,1303,True,Pound Sterling,,_poundsterling,False,F5F8FA,http://pbs.twimg.com/profile_images/1319717619000332290/CllytVvu_normal.jpg,,1319939699931336704,0,False,Twitter for iPhone,False,0,quarantine
b'Quarantine curfew imposed in Gothatuwa amp Mulleriyawa Police areas from 7 00 pm today Army Commander SriLanka COVID19LK COVID19',2020-10-24 09:52:02,,en,,,3290,7045,Editor http://newsin.asia | Journalist @ DailyMirror | Views are strictly personal,Sri Lanka,1136848920,2013-01-31 12:28:05,True,False,http://newsin.asia,40,4890,False,,328,True,Jamila Husain,,Jamz5251,False,C0DEED,http://pbs.twimg.com/profile_images/1319686520253476864/5FyDIKyc_normal.jpg,,1319939701935988737,0,False,Twitter for Android,False,0,quarantine
b'lt Bitcoin Price gt BTC USD Binance 12953 35 lt Headline News gt AstraZeneca J amp J resuming US tes',2020-10-24 09:52:02,,en,,,5,23434,"Follow Back 200%
自動相互フォロー
#TeamFollowBack",,1267197215635726336,2020-05-31 20:52:26,False,False,,0,875,False,,1716,True,自動相互フォロー１００％//Auto Follower // Follow Back 200%/,,creativemm12,False,F5F8FA,http://pbs.twimg.com/profile_images/1284499736964108289/H51VCNIb_normal.jpg,,1319939702275764229,0,False,cr_m5,False,0,quarantine
b'Indonesia reports 4 070 new COVID 19 infections 128 new deaths',2020-10-24 09:52:04,,en,,,75,18352,"Breaking News,Business News, Travel News,
Health News,World News","Mumbai, India",383589707,2011-10-02 04:42:30,False,False,http://topmostpopular.com,0,1618,False,,4155,True,Top Most Popular News,,TPM_NEWS,True,C0DEED,http://pbs.twimg.com/profile_images/1311262264347901952/-bET_C8p_normal.png,,1319939709683044352,0,False,WordPress.com,False,0,quarantine
b'Finally our own palliatives sighted',2020-10-24 09:52:05,,en,"Place(_api=None, id='004eba9d6293467f', url='https://api.twitter.com/1.1/geo/id/004eba9d6293467f.json', place_type='admin', name='Plateau', full_name='Plateau, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[8.554418, 8.345692], [8.554418, 10.392479], [10.679586, 10.392479], [10.679586, 8.345692]]]), attributes={})",,10386,8423,"Life coach,  business man and passionate for the most  high God",Earth,923711593032142849,2017-10-27 00:43:00,False,False,,0,1109,False,,1763,True,Iam-PON,,iamPonsel,True,F5F8FA,http://pbs.twimg.com/profile_images/1312469790066454529/zltLnmXS_normal.jpg,,1319939711553720320,0,False,Twitter for Android,False,0,quarantine
b'UK could be urged to keep windows open in effort to curb Covid 19 Coronavirus The Guardian',2020-10-24 09:52:07,,en,,,85217,126311,"#North East Syria No Fly Zone
#SaveKirkukFreeKurdistan
 #Afrin #RemainersWereRight. 
#Ghouta",,712939219,2012-07-23 19:07:58,False,False,,90,2688,False,,4983,True,Des McGinn #I am European 🕷️#SDF#YPJ #YPG,,DesMchlmcgnn,True,C0DEED,http://pbs.twimg.com/profile_images/1133702887551508480/I9sVxJIG_normal.jpg,,1319939723071266816,0,False,Twitter Web App,False,0,quarantine
b'Yaani this man was my VC Lahaula',2020-10-24 09:52:08,,en,,,6218,45100,She/her. A new world must be possible.,Nairobi,64365861,2009-08-10 09:13:40,False,False,,14,1922,False,,720,False,Inaniaffect,,Nukta_,True,251810,http://pbs.twimg.com/profile_images/1261286104516493312/zqgQhgaW_normal.jpg,,1319939724035956736,0,False,Twitter for Android,False,0,quarantine
b'Nineteen percent of Americans say they tip less than they did before COVID 19',2020-10-24 09:52:08,,en,,,4587,79855,Build more tech. Eat more cake.,"ÜT: 0.0,0.0",2278321,2007-03-26 09:21:51,True,False,http://hoxton.vc,912,16656,False,,4410,False,hussein kanji,,hkanji,True,1A1B1F,http://pbs.twimg.com/profile_images/29908212/4_normal.jpg,,1319939726745456640,0,False,Twitter for Mac,False,0,quarantine
b'The plateau state bukuru total filling station version of the Covid 19 palliatives Warehouse Discovering',2020-10-24 09:52:09,,en,,,14,8362,Keeping you abreast with the hottest news emanating from the Yoruba Movie Industry.,Nigeria,2549762851,2014-06-06 10:48:47,False,False,http://www.yorubamoviegist.com,5,1958,False,,1224,False,Yoruba Movie Gist,,YorubaMovieGist,False,352726,http://pbs.twimg.com/profile_images/474871350100635648/1sC9m1YA_normal.jpeg,,1319939728892923904,0,False,Instagram,False,0,quarantine
b'We may never know what will happen live life to the fullest A really scary world story igstory',2020-10-24 09:52:09,,en,,,168,41103,"🇵🇭🇨🇳🐇♓️🚺
Dancer|influencer|Singer|Actor
🎓 #YMCA #CKSC #DLSU Bs-Chem 
👉 http://facebook.com/rhea.go.31 
📲 Instagram/Tiktok👉 @xandz34
🔄 i do Followback",Philippines,86829922,2009-11-01 23:46:14,False,False,https://youtu.be/WBLjNGpaj3g,16,473,False,,4411,False,rhea go 王清清,,xandz34,True,8B542B,http://pbs.twimg.com/profile_images/1316718760875630593/0lN3Dejd_normal.jpg,,1319939729190604800,0,False,Twitter for Android,False,0,quarantine
b'Yes and no What sets apart the blue countries from the rest is not so much testing but what they do with the resu',2020-10-24 09:52:11,,en,,,25906,13053,"Statistician/ #rstats programmer at @UGent. Co-author of R for Dummies.  Tweets might contain statistics, bio-engineering, climate science and occasional rants","Ghent, Belgium",956467090508087297,2018-01-25 10:01:39,False,False,,67,5465,False,,310,False,Joris Meys,,JorisMeys,False,000000,http://pbs.twimg.com/profile_images/957273358353289217/NyPyIoVK_normal.jpg,,1319939737390632965,0,False,Twitter for Android,False,0,quarantine
b'Daily Covid 19 cases will hit six digits soon expert warns as US reports a one day high of more than 83 000 infec',2020-10-24 09:52:11,,en,,,98778,101079,"mom, gramma.RN dog/animal lover 🚫arguments=block. #VoteBlueNoMatterWho #Resist some swearing 🤬 🚫Magats. Be Kind, I make typos sorry.","Ohio, USA",1178158539988197379,2019-09-29 04:04:43,False,False,,8,5892,False,,6276,True,Puppies,,Puppies097,False,F5F8FA,http://pbs.twimg.com/profile_images/1224378499642863618/zRXvGJIP_normal.jpg,,1319939738187554817,0,False,Twitter for iPhone,False,0,quarantine
b'Nicka kennett One case escaped from hotel quarantine',2020-10-24 09:52:11,,en,,,30516,142702,"My name is Blue Canary.  At times I drunk-tweet. These are the times I sound completely sane and rational.

Prediction: Biden will crush Murdoch.",Intellectual-lite web,3240753078,2015-06-09 13:03:38,False,False,,17,999,False,,4487,True,Mark,,mark_melbin,False,C0DEED,http://pbs.twimg.com/profile_images/839935793791541248/-qWrrdBg_normal.jpg,,1319939738426503168,0,False,Twitter Web App,False,0,quarantine
b'Stop listening to mainstream media that will protect you from covid 19 is it a hoax',2020-10-24 09:52:12,,en,,,1,31,,,1873967970,2013-09-17 03:47:37,False,False,,0,1,False,,57,True,taalinux,,taalinux1,False,C0DEED,http://pbs.twimg.com/profile_images/378800000470880898/5c0b50bb5b4193df00ad367c032a839e_normal.jpeg,,1319939741282979840,0,False,Twitter for Android,False,0,quarantine
b'Lol This one is too loud',2020-10-24 09:52:13,,en,,,856,374,"A writer, a music director, a drummer, a minister and a teacher.
  A fan of Great Manchester United fc",Nigeria,1136054014016196608,2019-06-04 23:35:58,False,False,,0,323,False,,359,True,Team Davidz,,Team_Davidz,False,F5F8FA,http://pbs.twimg.com/profile_images/1291379106341363714/HW-Dkyua_normal.jpg,,1319939746911690753,0,False,Twitter for Android,False,0,quarantine
b'They Just shot one person at Enugu cuz of covid 19 foods ment for the people EndBadGoveranceInNigeria EndsSARS',2020-10-24 09:52:14,,en,,,560,67,,,1100890298627047424,2019-02-27 22:47:55,False,False,,0,13,False,,37,True,Jayceejay,,Justice73481877,False,F5F8FA,http://pbs.twimg.com/profile_images/1101091008098590720/8QWJMemh_normal.jpg,,1319939748820111360,0,False,Twitter Web App,False,0,quarantine
b'Stay positive po anything is possible with god',2020-10-24 09:52:14,,en,,,18665,4025,i drink but i choke,,525187200,2012-03-15 09:01:02,False,False,http://youtube.com/channel/UCmaOu3-aD7K39mQD3Qm0XnA,0,340,False,,319,False,keirwyn 🏳️‍🌈,,kuhrween,True,FFFFFF,http://pbs.twimg.com/profile_images/1289522872579317761/MF17qpMA_normal.jpg,,1319939750396981249,0,False,Twitter for iPhone,False,0,quarantine
b'Yes amp quarantine maybe requested',2020-10-24 09:52:14,,en,,,47331,20737,,,119444624,2010-03-03 17:34:26,False,False,,0,536,False,,1151,True,Marcella,,CellaH26,False,C0DEED,http://pbs.twimg.com/profile_images/983472246776827904/Ag54HhV7_normal.jpg,,1319939751571542016,0,False,Twitter for Android,False,0,quarantine
b'For what like why will they open Fire what happened to arresting tham because of Food how can they kill people beca',2020-10-24 09:52:18,,en,,,42449,13793,Just Be Generous,,1230474315218477063,2020-02-20 12:48:46,False,False,,0,727,False,,189,True,Hols 👣👣💡#EndSARS💡,,UltimateJelo,False,F5F8FA,http://pbs.twimg.com/profile_images/1311615651862245376/FbHln1dc_normal.jpg,,1319939767778279425,0,False,Twitter for iPhone,False,0,quarantine
b'How can you let our people go hungry pure greed',2020-10-24 09:52:18,,en,,,17082,3536,"Oracle-Good luck people of Nigeria, you gonna need it.
No more DM thanks.",,1227127324858101760,2020-02-11 07:09:10,False,False,,0,197,False,,161,True,odenOracle,,oden53383627,False,F5F8FA,http://pbs.twimg.com/profile_images/1228584617793458177/8ENZ2ouA_normal.jpg,,1319939768919220229,0,False,Twitter Web App,False,0,quarantine
b'Thomason Found out White C',2020-10-24 09:52:18,,en,,,1085,48,,"London, England",856931413358239746,2017-04-25 18:02:24,False,False,,0,36,False,,195,True,TeresaGrandjean,,TeresaGrandjean,False,F5F8FA,http://pbs.twimg.com/profile_images/856954354934403072/7EnpbCSg_normal.jpg,,1319939769439309824,0,False,Twitter for iPhone,False,0,quarantine
b'Just as well Let s get re elected and let someone with good economic sense tackle the process',2020-10-24 09:52:20,,en,,,26289,33631,"RN, Healthcare Administration, 20 Years in the Veterinary Field, Married, Christian, Conservative, NRA/2A, Israel Supporter, #MAGA, Be Loud, Be Heard",,1150767028275417088,2019-07-15 14:00:14,False,False,http://www.americanepilogue.com,0,1622,False,,2185,True,Mona,,AmericanEpilog,False,F5F8FA,http://pbs.twimg.com/profile_images/1299695369224413184/Fzxqbx88_normal.jpg,,1319939775659413505,0,False,Twitter Web App,False,0,quarantine
b'First batch of Covid 19 vaccine may be ready to go within weeks',2020-10-24 09:52:21,,en,,,2694,6964,,Fair city,4188405435,2015-11-14 19:13:04,False,False,,0,60,False,,19,True,Bobby wilson,,Wilson_1798,False,C0DEED,http://pbs.twimg.com/profile_images/1285662669735972867/AN_7f_nc_normal.jpg,,1319939780503887874,0,False,Twitter Web App,False,0,quarantine
b'Fucking storyman My guy your acting skills need serious work',2020-10-24 09:52:21,,en,,,27962,96297,I'm just trying to be like water.,Davy Jones's Locker.,75534685,2009-09-19 12:00:20,False,False,,6,405,False,,805,False,The Artful Dodger.,,ckalu,True,022330,http://pbs.twimg.com/profile_images/1306213951110291457/4Sj1IQHD_normal.jpg,,1319939781938262016,0,False,Twitter for Android,False,0,quarantine
b'The US just reported its highest number of Covid 19 infections in one day since the pandemic s start',2020-10-24 09:52:22,,en,,,110883,178534,#RESIST #NOTRUMPERS!!!! instagram @stevenmcase followed by @rosie🤗.                                              husband 3 amazing daughters and 1cat.,,823163616966901760,2017-01-22 13:41:14,False,False,,22,11279,False,,11387,True,StevenMarkCase,,StevenMarkCase1,False,F5F8FA,http://pbs.twimg.com/profile_images/883089441841188865/uxpwqc5s_normal.jpg,,1319939786094891008,0,False,Twitter for iPhone,False,0,quarantine
b'There we go',2020-10-24 09:52:23,,en,,,32186,45538,"Soko, All things Communications, PR, CSR,MC,  Leader, Writer, Health & Gender advocate, Mommy, Missus, MuKaranga, Lover of things, No Pushover, Flawed Believer.","Harare, Zimbabwe",3288219635,2015-05-18 10:43:25,False,False,,9,21676,False,,2997,True,Beatrice Tonhodzayi,,BTonhodzayi,True,C0DEED,http://pbs.twimg.com/profile_images/1298854197820043266/CVNZ4rJB_normal.jpg,,1319939788213047296,0,False,Twitter for Android,False,0,quarantine
b'AstraZeneca and J amp J get go ahead to resume Covid 19 vaccine trials via',2020-10-24 09:52:23,,en,,,38320,43501,A man of letters | he/they| @unitetheunion member 🌹 #EndDirectProvision,Clontarf,257909854,2011-02-26 15:12:35,False,False,https://www.instagram.com/1wokeotter/,50,2614,False,,3751,False,Brian,,wokeotter,True,C0DEED,http://pbs.twimg.com/profile_images/1316827880882688002/UqRpEOWW_normal.jpg,,1319939788657598464,0,False,Twitter for iPad,False,0,quarantine
b'probably the best thing that happened to me this quarantine is that i discover bts',2020-10-24 09:52:25,,en,,,4501,6870,"yes, i’m that bitch 🇵🇭",,901704374027673603,2017-08-27 07:14:10,False,False,,0,291,False,,90,True,𝔏𝔬𝔯𝔢𝔫𝔷,,mrklrnzjsn,False,F5F8FA,http://pbs.twimg.com/profile_images/1264028629295484928/NJxv6-bz_normal.jpg,,1319939794864992256,0,False,Twitter for iPhone,False,0,quarantine
b'Japan PM Suga said the country is determined to host the Tokyo Olympics and Paralympics Games to prove that human',2020-10-24 09:52:25,,en,,,245,321,"Be a Warrior, not a Worrier.",,1233306173832486912,2020-02-28 08:21:28,False,False,,0,1,False,,25,True,Aahana Mandalik,,AahanaMandalik,False,F5F8FA,http://pbs.twimg.com/profile_images/1233307493410828288/wvf0tAcF_normal.jpg,,1319939796928614400,0,False,Twitter Web App,False,0,quarantine
b'UESS WHAT I WASN T EXPECTING TODAY My quarantine just eased up a bit',2020-10-24 09:52:28,,en,,,545528,190441,I've been told I need to self promote more Catch vids http://youtube.com/Dutchtica Co proprietor @TL_DRPodcast he/him/who/what,Netherlands,271383885,2011-03-24 11:55:26,False,False,http://www.youtube.com/Dutchtica,62,722,False,,2822,False,Morris Dutchley is a skull now,,Dutchtica,False,131516,http://pbs.twimg.com/profile_images/1312450757531258880/KwIiefMF_normal.jpg,,1319939810644119554,0,False,Twitter for Android,False,0,quarantine
b'Palliatives na just break time snacks e go finish From Monday we move again',2020-10-24 09:52:29,,en,,,13340,2389,POP STAR,in my feelings,848900070552592385,2017-04-03 14:08:43,False,False,https://audiomack.com/song/ranzy-6/juice-prod-by-3ga-fingers,0,862,False,,841,True,Call me Ranzy,,ranzy_jhay,True,F5F8FA,http://pbs.twimg.com/profile_images/1318669449638051840/exNbcuvo_normal.jpg,,1319939811726295040,0,False,Twitter for Android,False,0,quarantine
b'Oh really It MIGHT be time to mandate mask wearing WTF',2020-10-24 09:52:33,,en,,,228808,222975,retired Rn #VoteBlue2020 #JoeBiden2020 #TrumpIsTheWORSTPresidentEVER,"Palm Desert, CA",45065461,2009-06-06 02:44:14,False,False,,8,1648,False,,1193,True,kathy levy,,kathy_levy,False,C0DEED,http://pbs.twimg.com/profile_images/1049926155325718528/nvtzUAJq_normal.jpg,,1319939828679462914,0,False,Twitter for iPhone,False,0,quarantine
b'The surprising reason tobacco plants could solve one of the COVID 19 vaccine s biggest hurdles',2020-10-24 09:52:34,,en,,,326,1594,Think positive. Challenge yourself. Feel powerful. Learn from mistakes. Inspire and get inspired. Make a difference. Create. Share your passion...,"Valencia, España",580099206,2012-05-14 16:25:10,False,False,http://about.me/lorenaizaskun.fernandezmarin,19,307,False,,936,False,Lorena (Lo),,LorenaFdezMarin,True,962346,http://pbs.twimg.com/profile_images/378800000324105199/787d47dc7e80a1d8e868554e779c3b32_normal.jpeg,,1319939835575009280,0,False,Twitter for iPhone,False,0,quarantine
b'The DISEASE caused by the SARS CoV 2 virus is officially called COVID 19 coronavirus disease This name was a',2020-10-24 09:52:36,,en,,,1190,37365,"@AJEnglish presenter • 🇳🇿 • oxford comma advocate • my views, not those of Al Jazeera • ""a very nice journalist"" - @fifiglover","Doha, Qatar",125601462,2010-03-23 08:58:11,True,False,http://www.kamahlsantamaria.com,323,17378,False,,501,False,Kamahl Santamaria,,KamahlAJE,True,000000,http://pbs.twimg.com/profile_images/1317534317464162307/kEqNFnF5_normal.jpg,,1319939841333878784,0,False,Twitter for iPad,False,0,quarantine
b'SavePakistan ImranKhanMustMeetQasim Follow 3 Visit',2020-10-24 09:52:36,,en,,,2348,1685,We are just servants of Allah SWT,"Bandung, Indonesia",492219708,2012-02-14 13:37:03,False,False,,0,392,False,,545,False,Ayuni Maulida,,ayunimaulida,False,B2DFDA,http://pbs.twimg.com/profile_images/1280511029835956225/k36HuOhj_normal.jpg,,1319939844089409537,0,False,Twitter for Android,False,0,quarantine
b'People are not so stupid',2020-10-24 09:52:38,,en,,,239,366,"Honest,blunt and fair.",,1153382874101497857,2019-07-22 19:14:40,False,False,,0,5,False,,156,True,Ekundayo Adeyinka,,Royalhood6,False,F5F8FA,http://pbs.twimg.com/profile_images/1153383749465333760/NYndHbyO_normal.jpg,,1319939851773509632,0,False,Twitter Web App,False,0,quarantine
b'Soldiers no be citizens',2020-10-24 09:52:38,,en,,,14030,3244,Hustler ✈️🛳⛴ very creative#love to put smile on people’s face #theboywhennofitgiveup MANCHESTER UNITED ❤️,"Lagos, Nigeria",1277181759306817537,2020-06-28 10:19:44,False,False,,0,2136,False,,2008,True,🆔 #ENDPOLICEBRUTALITYINNIGERIA,,GOkhumode8701,False,F5F8FA,http://pbs.twimg.com/profile_images/1318836169375887362/v0IVKaVz_normal.jpg,,1319939853027577858,0,False,Twitter for iPhone,False,0,quarantine
b'Trump The pandemic is rounding the corner As my mother would say All evidence to the c',2020-10-24 09:52:40,,en,,,2387,5337,"Writer for the Tonight Show with Jay Leno, Mental Health Comedian and Suicide Prevention Speaker and Trainer 858.405.5653  http://www.FrankTEDTalk.com","Eugene, OR",21754187,2009-02-24 13:41:07,False,False,http://www.theMHcomedian.com,39,3682,False,,4600,False,Frank King,,theMHcomedian,True,C0DEED,http://pbs.twimg.com/profile_images/905126290000306176/F-vP3ZD3_normal.jpg,,1319939858618413057,0,False,Twitter for iPhone,False,0,quarantine
b'i realize we might get bangtanbomb in quarantine very very soon',2020-10-24 09:52:40,,en,,,9504,20928,⠀⠀ ⠀ 𝐛𝐞𝐨𝐦.𝐠𝐲𝐮: 모아 알러뷰 쏘 마찌.. 🧸💗 she/they,she!they,857507544318726144,2017-04-27 08:11:45,False,False,http://beom.xn--odi/,151,2507,False,,1680,True,elizabeth⁷✜,,yujinbi,False,F5F8FA,http://pbs.twimg.com/profile_images/1319325613069512704/pYlkZnDd_normal.png,,1319939860161982464,0,False,Twitter for iPhone,False,0,quarantine
b'Social enterprises play important role in helping vulnerable during Covid 19 pandemic Masagos singapore jobs',2020-10-24 09:52:41,,en,,,5,17340,Find your dream job in Singapore. Hundreds of thousands of jobs available right now at  https://singapore-jobs.mintymango.com/?utm_source=twitter,Singapore,809083181601275907,2016-12-14 17:10:37,False,False,https://singapore-jobs.mintymango.com/?utm_source=twitter,6,1814,False,,17,False,Singapore Jobs,,SingaporeJobs88,False,000000,http://pbs.twimg.com/profile_images/809131421302489088/zISkfaUS_normal.jpg,,1319939865144852480,0,False,IFTTT,False,0,quarantine
